STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
NEW YORK,1982,House,37,Henry J. Nowak,Democrat,90119
NEW YORK,1982,House,37,Henry J. Nowak,Liberal,4771
NEW YORK,1982,House,37,Roger Heymanowski,Republican,14701
NEW YORK,1982,House,37,Roger Heymanowski,Conservative,1859
NEW YORK,1982,House,37,Thomas A. O'Conner,Right-to-Life,2887
NEW YORK,1982,Representative,38,Gale A Denn,Democrat,35681
NEW YORK,1982,Representative,38,Jack F. Kemp,Republican,141763
NEW YORK,1982,Representative,38,Jack F. Kemp,Conservative,16108
NEW YORK,1982,Representative,38,Gale A Denn,Liberal,2194
NEW YORK,1982,Representative,38,Jack F. Kemp,Right-to-Life,9563
NEW YORK,1982,Representative,39,Stanley N. Lundine,Democrat,93839
NEW YORK,1982,Representative,39,James Abdella,Republican,69194
NEW YORK,1982,Representative,39,James Abdella,Conservative,5845
NEW YORK,1982,Representative,39,Genevieve F. Ronan,Right-to-Life,2554
NEW YORK,1982,House,4,Charles F. Brennan,Democrat,54607
NEW YORK,1982,House,4,,Liberal,3663
NEW YORK,1982,House,4,Norman F. Lent,Republican,97064
NEW YORK,1982,House,4,,Conservative,12631
NEW YORK,1982,House,4,,Right-to-Life,7750
NEW YORK,1982,House,5,Karen S. Burstein,Democrat,73032
NEW YORK,1982,House,5,,Liberal,4196
NEW YORK,1982,House,5,Raymond J. McGrath,Republican,88945
NEW YORK,1982,House,5,,Conservative,9629
NEW YORK,1982,House,5,,Right-to-Life,6566
NEW YORK,1982,House,6,Lester L. Wolff,Democrat,74319
NEW YORK,1982,House,6,,Liberal,5890
NEW YORK,1982,House,6,John LeBoutillier,Republican,71838
NEW YORK,1982,House,6,,Conservative,11299
NEW YORK,1982,House,6,,Right-to-Life,6625
NEW YORK,1982,House,7,Joseph P. Addabbo,Democrat,73785
NEW YORK,1982,House,7,,Republican,19280
NEW YORK,1982,House,7,,Liberal,3072
NEW YORK,1982,House,7,Francis A. Lees,Conservative,3303
NEW YORK,1982,House,7,,Right-to-Life,1400
NEW YORK,1982,House,8,Benjamin S. Rosenthal,Democrat,79150
NEW YORK,1982,House,8,,Liberal,5123
NEW YORK,1982,House,8,Albert Lemishow,Republican,20970
NEW YORK,1982,House,8,,Conservative,3987
NEW YORK,1982,House,8,,Right-to-Life,2249
NEW YORK,1982,House,9,Geraldine Ferraro,Democrat,63796
NEW YORK,1982,House,9,Vito P. Battista,Republican,34453
NEW YORK,1982,House,9,,Conservative,7040
NEW YORK,1982,House,9,,Right-to-Life,2980
NEW YORK,1982,House,9,Gertrude Geniale,Liberal,1091
NEW YORK,1982,SENATE,,Elizabeth Holtzman,Democratic,2618661
NEW YORK,1982,SENATE,,Alfonse M. D'Amato,Republican,2272982
NEW YORK,1982,SENATE,,Florence M. Rice,Conservative,272470
NEW YORK,1982,SENATE,,Jacob K. Javits,Liberal,664544
NEW YORK,1982,SENATE,,Richard Savadel,Free Libertarian,21465
NEW YORK,1982,SENATE,,William R. Scott,Communist,4161
NEW YORK,1982,SENATE,,Thomas Soto,Workers World,3643
NEW YORK,1982,SENATE,,Victor A. Nieto,Socialist Workers,2715
NORTH CAROLINA,1982,HOUSE,1,Walter B. Jones,Democratic,108738
NORTH CAROLINA,1982,HOUSE,10,James O. Icenhour,Democratic,52485
NORTH CAROLINA,1982,HOUSE,10,James T. Broyhill,Republican,120777
NORTH CAROLINA,1982,HOUSE,11,Lamar Gudger,Democratic,90789
NORTH CAROLINA,1982,HOUSE,11,William M. (Bill) Hendon,Republican,104485
NORTH CAROLINA,1982,HOUSE,2,I.H. Fountain,Democratic,99297
NORTH CAROLINA,1982,HOUSE,2,Barry L. Gardner,Republican,35946
NORTH CAROLINA,1982,HOUSE,3,Charles O. Whitley,Democratic,84862
NORTH CAROLINA,1982,HOUSE,3,Larry J. Parker,Republican,39393
NORTH CAROLINA,1982,HOUSE,4,Ike Andrews,Democratic,97167
NORTH CAROLINA,1982,HOUSE,4,Thurman Hogan,Republican,84631
NORTH CAROLINA,1982,HOUSE,4,John Cunningham,Libertarian,2833
NORTH CAROLINA,1982,HOUSE,5,Stephen L. Neal,Democratic,99117
NORTH CAROLINA,1982,HOUSE,5,Anne Bagnal,Republican,94834
NORTH CAROLINA,1982,HOUSE,5,Jeffery K. Miller,Socialist Workers,327
NORTH CAROLINA,1982,HOUSE,6,Richardson Preyer,Democratic,76957
NORTH CAROLINA,1982,HOUSE,6,Eugene Johnston,Republican,80275
NORTH CAROLINA,1982,HOUSE,7,Charles G. Rose,Democratic,88564
NORTH CAROLINA,1982,HOUSE,7,Vivian S. Wright,Republican,40270
NORTH CAROLINA,1982,HOUSE,8,W.G. (Bill) Hefner,Democratic,95013
NORTH CAROLINA,1982,HOUSE,8,L.E. Harris,Republican,67317
NORTH CAROLINA,1982,HOUSE,9,Randall P. Kincaid,Democratic,71594
NORTH CAROLINA,1982,HOUSE,9,James G. Martin,Republican,101156
NORTH CAROLINA,1982,PRESIDENTIAL,,,,875635
NORTH CAROLINA,1982,PRESIDENTIAL,,,,915018
NORTH CAROLINA,1982,PRESIDENTIAL,,,,52906
NORTH CAROLINA,1982,PRESIDENTIAL,,,,9677
NORTH CAROLINA,1982,PRESIDENTIAL,,,,2287
NORTH CAROLINA,1982,PRESIDENTIAL,,,,416
NORTH CAROLINA,1982,SENATE,,Robert Morgan,Democratic,887653
NORTH CAROLINA,1982,SENATE,,John P. East,Republican,898064
NORTH CAROLINA,1982,SENATE,,F. W. (Rick) Pasotto,Libertarian,7602
NORTH CAROLINA,1982,SENATE,,Rebecca Finch,Socialist Workers,4346
NORTH DAKOTA,1982,PRESIDENT,,,,79189
NORTH DAKOTA,1982,PRESIDENT,,,,193635
NORTH DAKOTA,1982,PRESIDENT,,,,23640
NORTH DAKOTA,1982,PRESIDENT,,,,3743
NORTH DAKOTA,1982,PRESIDENT,,,,296
NORTH DAKOTA,1982,PRESIDENT,,,,235
NORTH DAKOTA,1982,PRESIDENT,,,,93
NORTH DAKOTA,1982,PRESIDENT,,,,89
NORTH DAKOTA,1982,PRESIDENT,,,,82
NORTH DAKOTA,1982,PRESIDENT,,,,54
NORTH DAKOTA,1982,SENATE,,Kent Johanneson,Democratic,86658
NORTH DAKOTA,1982,SENATE,,Mark Andrews,Republican,210347
NORTH DAKOTA,1982,SENATE,,"Harley J. McLain, Chemical Farming Banned",Independent,1625
NORTH DAKOTA,1982,SENATE,,Don J. KlingenSmith,Statesman,642
NORTH DAKOTA,1982,HOUSE,,Bryon L. Dorgan,Democratic,166437
NORTH DAKOTA,1982,HOUSE,,Jim Smykowski,Republican,124767
NORTH DAKOTA,1982,HOUSE,,"John Lengenfelder, Academic Christian Freedom, Prolife-Family",Independent,1004
NORTH DAKOTA,1982,HOUSE,,Torfin A. Teigen,Independent,928
Nebraska,1990,Presidential,,,,363467
Nebraska,1990,Presidential,,,,344346
Nebraska,1990,Presidential,,,,71105
Nebraska,1880,Presidential,,,,87565
Nebraska,1980,Presidential,,,,419937
Nebraska,1980,Presidential,,,,166851
Nevada,1990,Presidential,,,,132738
Nevada,1990,Presidential,,,,112042
Nevada,1990,Presidential,,,,26489
Nevada,1880,Presidential,,,,19826
Nevada,1980,Presidential,,,,155017
Nevada,1980,Presidential,,,,83368
New Hampshire,1990,Presidential,,,,209040
New Hampshire,1990,Presidential,,,,202484
New Hampshire,1990,Presidential,,,,30642
New Hampshire,1880,Presidential,,,,86938
New Hampshire,1980,Presidential,,,,221705
New Hampshire,1980,Presidential,,,,108864
New Jersey,1990,Presidential,,,,1356865
New Jersey,1990,Presidential,,,,1284173
New Jersey,1990,Presidential,,,,262410
New Jersey,1880,Presidential,,,,277185
New Jersey,1980,Presidential,,,,1546557
New Jersey,1980,Presidential,,,,1147364
New Mexico,1990,Presidential,,,,286783
New Mexico,1990,Presidential,,,,270341
New Mexico,1990,Presidential,,,,91895
New Mexico,1980,Presidential,,,,250779
New Mexico,1980,Presidential,,,,167826
New York,1974,Representative,1,,,304984
New York,1974,Representative,10,,,69214
New York,1974,Representative,11,,,102325
New York,1974,Representative,12,,,44254
New York,1974,Representative,13,,,47854
New York,1974,Representative,14,,,42109
New York,1974,Representative,15,,,46773
New York,1974,Representative,16,,,48388
New York,1974,Representative,17,,,75566
New York,1974,Representative,18,,,73121
New York,1974,Representative,19,,,102422
New York,1974,Representative,2,,,115258
New York,1974,Representative,20,,,85348
New York,1974,Representative,21,,,102195
New York,1974,Representative,22,,,107562
New York,1974,Representative,23,,,121935
New York,1974,Representative,24,,,122482
New York,1974,Representative,25,,,133935
New York,1974,Representative,26,,,124567
New York,1974,Representative,27,,,135771
New York,1974,Representative,28,,,134734
New York,1974,Representative,29,,,117229
New York,1974,Representative,3,,,107234
New York,1974,Representative,30,,,108514
New York,1974,Representative,31,,,95424
New York,1974,Representative,32,,,90429
New York,1974,Representative,33,,,104196
New York,1974,Representative,34,,,117296
New York,1974,Representative,35,,,114474
New York,1974,Representative,36,,,90621
New York,1974,Representative,37,,,95429
New York,1974,Representative,38,,,93109
New York,1974,Representative,39,,,103199
New York,1974,Representative,4,,,115225
New York,1974,Representative,5,,,74102
New York,1974,Representative,6,,,89435
New York,1974,Representative,7,,,73159
New York,1974,Representative,8,,,106746
New York,1974,Representative,9,,,84222
New York,1990,Presidential,,,,2346649
New York,1990,Presidential,,,,2190944
New York,1990,Presidential,,,,626104
New York,1880,Presidential,,,,1123328
New York,1980,Presidential,,,,2728372
New York,1980,Presidential,,,,2307769
North Carolina,1990,Presidential,,,,1134661
North Carolina,1990,Presidential,,,,1114042
North Carolina,1990,Presidential,,,,36481
North Carolina,1880,Presidential,,,,277664
North Carolina,1980,Presidential,,,,915018
North Carolina,1980,Presidential,,,,875635
North Dakota,1990,Presidential,,,,136244
North Dakota,1990,Presidential,,,,127739
North Dakota,1990,Presidential,,,,27161
North Dakota,1980,Presidential,,,,193695
North Dakota,1980,Presidential,,,,79189
North Dakota,1976,Presidential,,,,166487
North Dakota,1976,Presidential,,,,140677
North Dakota,1976,Presidential,,,,3036
North Dakota,1976,Presidential,,,,928
North Dakota,1976,Presidential,,,,928
North Dakota,1976,Presidential,,,,251
North Dakota,1976,Presidential,,,,396
North Dakota,1976,Presidential,,,,3714
North Dakota,1976,Presidential,,,,642
North Dakota,1976,Presidential,,,,54
North Dakota,1976,Presidential,,,,82
North Dakota,1976,Presidential,,,,80
North Dakota,1976,Presidential,,,,91
North Dakota,1976,Presidential,,,,1625
OHIO,1982,House,1,Donald J. Zwick,Democratic,38529
OHIO,1982,House,1,"Willis D. Gradison, Jr.",Republican,124080
OHIO,1982,House,1,Scott A. Breen,Write-in,3571
OHIO,1982,House,10,Jack E. Stecher,Democratic,49433
OHIO,1982,House,10,Clarence E. Miller,Republican,143403
OHIO,1982,House,11,Patrick J. Donlin,Democratic,51224
OHIO,1982,House,11,J. William Stanton,Republican,128507
OHIO,1982,House,11,"Harold V. Richard, Jr.",Independent,5742
OHIO,1982,House,12,Bob Shamansky,Democratic,108690
OHIO,1982,House,12,Samuel L. Devine,Republican,98110
OHIO,1982,House,12,Write-in,Write-in,4
OHIO,1982,House,13,Donald J. Pease,Democratic,113439
OHIO,1982,House,13,David Earl Armstrong,Republican,64296
OHIO,1982,House,14,John F. Seiberling,Democratic,103336
OHIO,1982,House,14,Louis A. Mangels,Republican,55962
OHIO,1982,House,15,Terry Freeman,Democratic,48708
OHIO,1982,House,15,Chalmers P. Wylie,Republican,129025
OHIO,1982,House,16,Larry V. Slagle,Democratic,39219
OHIO,1982,House,16,Ralph Regula,Republican,149960
OHIO,1982,House,17,Donald E. Yunker,Democratic,47900
OHIO,1982,House,17,John M. Ashbrook,Republican,128870
OHIO,1982,Representative,18,Douglas Applegate,Democrat,134835
OHIO,1982,Representative,18,Gary L. Hammersley,Republican,42354
OHIO,1982,Representative,19,Harry Meshel,Democrat,77272
OHIO,1982,Representative,19,Lyle Williams,Republican,107032
OHIO,1982,House,2,Thomas A. Luken,Democratic,103423
OHIO,1982,House,2,Tom (Thearon) Atkins,Republican,72693
OHIO,1982,Representative,20,Mary Rose Oakar,Democrat,96217
OHIO,1982,Representative,21,Louis Stokes,Democrat,83188
OHIO,1982,Representative,21,Robert L. Woodall,Republican,11109
OHIO,1982,Representative,22,Dennis E. Eckart,Democrat,108137
OHIO,1982,Representative,22,Joseph J. Nahra,Republican,80836
OHIO,1982,Representative,22,Arnold Gleisser,Independent,8896
OHIO,1982,Representative,23,Ronald M. Motti,Democrat,144371
OHIO,1982,Representative,23,Write-in,Write-in,6
OHIO,1982,House,3,Tony P. Hall,Democratic,95558
OHIO,1982,House,3,Albert H. Sealy,Republican,66698
OHIO,1982,House,3,Richard L. Righter,Independent,2903
OHIO,1982,House,3,Robert E. Tharpe,Independent,1710
OHIO,1982,House,4,Gerry Tebben,Democratic,51150
OHIO,1982,House,4,Tennyson Guyer,Republican,133795
OHIO,1982,House,5,James R. Sherck,Democratic,57704
OHIO,1982,House,5,Delbert L. Latta,Republican,137003
OHIO,1982,House,6,Ted Strickland,Democratic,84235
OHIO,1982,House,6,Bob McEwen,Republican,101288
OHIO,1982,House,7,Donald Hollister,Democratic,38952
OHIO,1982,House,7,Clarence J. Brown,Republican,124137
OHIO,1982,House,8,John W. Griffin,Democratic,44162
OHIO,1982,House,8,Thomas N. Kindness,Republican,139590
OHIO,1982,House,9,Thomas Ludlow Ashley,Democratic,68728
OHIO,1982,House,9,Ed Weber,Republican,96927
OHIO,1982,House,9,Edward Silvio Emery,Independent,4357
OHIO,1982,House,9,Toby Elizabeth Emmerich,Independent,2411
OHIO,1982,President,,,,1752414
OHIO,1982,President,,,,2206545
OHIO,1982,President,,,,254472
OHIO,1982,President,,,,49033
OHIO,1982,President,,,,8564
OHIO,1982,President,,,,4729
OHIO,1982,President,,,,4029
OHIO,1982,President,,,,3780
OHIO,1982,President,,,,27
OHIO,1982,Senate,,John Glenn,Democratic,2770786
OHIO,1982,Senate,,James E. Betts,Republican,1137695
OHIO,1982,Senate,,John E. Powers,Independent,157412
OHIO,1982,Senate,,Rick Nagin,Write-in,42410
OKLAHOMA,1982,House,1,James R. Jones,Democratic,115381
OKLAHOMA,1982,House,1,Richard C. (Dick) Freeman,Republican,82293
OKLAHOMA,1982,House,2,Mike Synar,Democratic,101516
OKLAHOMA,1982,House,2,Gary Richardson,Republican,86544
OKLAHOMA,1982,House,3,Wes Watkins,Democratic,
OKLAHOMA,1982,House,4,Dave McCurdy,Democratic,74245
OKLAHOMA,1982,House,4,Howard Rutledge,Republican,71339
OKLAHOMA,1982,House,5,David Hood,Democratic,36815
OKLAHOMA,1982,House,5,Mickey Edwards,Republican,90053
OKLAHOMA,1982,House,5,James L. Rushing,Libertarian,4722
OKLAHOMA,1982,House,6,Glenn English,Democratic,111694
OKLAHOMA,1982,House,6,Carol McCurley,Republican,60980
OKLAHOMA,1982,President,,,,402026
OKLAHOMA,1982,President,,,,695570
OKLAHOMA,1982,President,,,,38284
OKLAHOMA,1982,President,,,,13828
OKLAHOMA,1982,Senate,,Andy Coats,Democratic,478283
OKLAHOMA,1982,Senate,,Don Nickles,Republican,587252
OKLAHOMA,1982,Senate,,Charles Nesbitt,Independent,21179
OKLAHOMA,1982,Senate,,Robert Murphy,Libertarian,9757
OKLAHOMA,1982,Senate,,Paul E. Trent,Independent,1823
OREGON,1984,HOUSE,1,Les AuCoin,Democrat,203532
OREGON,1984,HOUSE,1,Lynn Engdahl,Republican,105083
OREGON,1984,HOUSE,1,,Write-in,20
OREGON,1984,HOUSE,2,Al Ullman,Democrat,138089
OREGON,1984,HOUSE,2,Denny Smith,Republican,141584
OREGON,1984,HOUSE,2,Lloyd R. Marbet,Independent,10787
OREGON,1984,HOUSE,2,,Write-in,18
OREGON,1984,HOUSE,3,Ron Wyden,Democrat,156371
OREGON,1984,HOUSE,3,Darrell R. Conger,Republican,60940
OREGON,1984,HOUSE,3,,Write-in,112
OREGON,1984,HOUSE,4,Jim Weaver,Democrat,158745
OREGON,1984,HOUSE,4,Michael Fitzgerald,Republican,130861
OREGON,1984,HOUSE,4,,Write-in,28
OREGON,1982,President,,,,456890
OREGON,1982,President,,,,571044
OREGON,1982,President,,,,112389
OREGON,1982,President,,,,25838
OREGON,1982,President,,,,15642
OREGON,1982,President,,,,1713
OREGON,1982,Senate,,Ted Kulongoski,Democratic,501963
OREGON,1982,Senate,,Bob Packwood,Republican,594290
OREGON,1982,Senate,,Tonie Nathan,Libertarian,43686
OREGON,1982,Senate,,Write-in,Write-in,555
Ohio,1994,Representative,1,David S Mann,Democratic,58629
Ohio,1994,Representative,1,Steve Chabot,Republican,124694
Ohio,1994,Representative,1,John G Halley,Independent,4343
Ohio,1994,Representative,10,Martin R Hoke,Republican,102896
Ohio,1994,Representative,11,Louis Stokes,Democratic,110268
Ohio,1994,Representative,12,John R Kasich,Republican,145478
Ohio,1994,Representative,13,Sherrod Brown,Democratic,109179
Ohio,1994,Representative,14,Thomas C Sawyer,Democratic,102544
Ohio,1994,Representative,15,Deborah Pryce,Republican,116997
Ohio,1994,Representative,16,Ralph Regula,Republican,143271
Ohio,1994,Representative,17,James A Traficant Jr,Democratic,96715
Ohio,1994,Representative,18,Douglas Applegate,Democratic,84277
Ohio,1994,Representative,18,Bob Ney,Republican,111105
Ohio,1994,Representative,19,Steven C LaTourette,Republican,114582
Ohio,1994,Representative,2,William J Boehner,Republican,133982
Ohio,1994,Representative,3,Tony P Hall,Democratic,91423
Ohio,1994,Representative,3,David A Westbrock,Republican,54385
Ohio,1994,Representative,4,Michael G Oxley,Republican,127104
Ohio,1994,Representative,5,Paul E Gillmor,Republican,116302
Ohio,1994,Representative,6,Ted Strickland,Democratic,87462
Ohio,1994,Representative,6,Frank A Cremeans,Republican,103120
Ohio,1994,Representative,7,Dave Hobson,Republican,136849
Ohio,1994,Representative,8,John A Boehner,Republican,128307
Ohio,1994,Representative,9,Marcy Kaptur,Democratic,118444
Ohio,1990,Presidential,,,,1723338
Ohio,1990,Presidential,,,,1539597
Ohio,1990,Presidential,,,,483199
Ohio,1880,Presidential,,,,724967
Ohio,1980,Presidential,,,,2206545
Ohio,1980,Presidential,,,,1752414
Oklahoma,1990,Presidential,,,,678367
Oklahoma,1990,Presidential,,,,592929
Oklahoma,1990,Presidential,,,,60089
Oklahoma,1980,Presidential,,,,695570
Oklahoma,1980,Presidential,,,,402026
Oregon,1990,Presidential,,,,621314
Oregon,1990,Presidential,,,,475757
Oregon,1990,Presidential,,,,121221
Oregon,1880,Presidential,,,,40819
Oregon,1980,Presidential,,,,571044
Oregon,1980,Presidential,,,,456890
PENNSYLVANIA,1984,HOUSE,1,Michael Myers,Democrat,52956
PENNSYLVANIA,1984,HOUSE,1,Robert R. Burke,Republican,37893
PENNSYLVANIA,1984,HOUSE,1,Thomas M. Foglietta,Democrat,58737
PENNSYLVANIA,1984,HOUSE,1,Geoffrey Steinberg,Libertarian,3161
PENNSYLVANIA,1984,HOUSE,1,Shaheed Abdul Haqq,Consumer,2704
PENNSYLVANIA,1984,HOUSE,2,William H. Gray III,Democrat,127106
PENNSYLVANIA,1984,HOUSE,2,Garland Dempsey,Consumer,2396
PENNSYLVANIA,1984,HOUSE,2,James L. Buckman,Independent Congressional,2326
PENNSYLVANIA,1984,PRESIDENT,,,,1937540
PENNSYLVANIA,1984,PRESIDENT,,,,2261872
PENNSYLVANIA,1984,PRESIDENT,,,,292921
PENNSYLVANIA,1984,PRESIDENT,,,,33263
PENNSYLVANIA,1984,PRESIDENT,,,,20231
PENNSYLVANIA,1984,PRESIDENT,,,,10450
PENNSYLVANIA,1984,PRESIDENT,,,,5184
PENNSYLVANIA,1984,SENATE,,Pete Flaherty,Democrat,2122391
PENNSYLVANIA,1984,SENATE,,Arlen Specter,Republican,2230404
PENNSYLVANIA,1984,SENATE,,David K. Walter,Libertarian,18595
PENNSYLVANIA,1984,SENATE,,Linda Mohrbacher,Socialist Workers,27229
PENNSYLVANIA,1984,SENATE,,Lee Frissell,Consumer,16089
PENNSYLVANIA,1984,SENATE,,Frank Kinces,Communist,3334
PUERTO RICO,1980,RESIDENT COMMISSIONER,,Baltasar Corrada-del Rio,New Progressive,760484
PUERTO RICO,1980,RESIDENT COMMISSIONER,,Jose Arsenio Torres,Popular Democrat,749531
PUERTO RICO,1980,RESIDENT COMMISSIONER,,Marta Font Calero,Puerto Rico Independence,83911
Pennsylvania,1982,Representative,10,Gene Basalyga,Democrat,43152
Pennsylvania,1982,Representative,10,Joseph M. McDade,Republican,145703
Pennsylvania,1982,Representative,10,Patrick Fallon,Libertarian,1464
Pennsylvania,1982,Representative,11,Raphael Musto,Democrat,86703
Pennsylvania,1982,Representative,11,James L. Nelligan,Republican,93621
Pennsylvania,1982,Representative,12,John P. Murtha,Democrat,106750
Pennsylvania,1982,Representative,12,Charles A. Getty,Republican,72999
Pennsylvania,1982,Representative,13,Pete Slawek,Democrat,57745
Pennsylvania,1982,Representative,13,Lawrence Coughlin,Republican,138212
Pennsylvania,1982,Representative,13,Jon Houser,Libertarian,1627
Pennsylvania,1982,Representative,14,William J. Coyne,Democrat,102545
Pennsylvania,1982,Representative,14,Stan Thomas,Republican,44071
Pennsylvania,1982,Representative,14,Liz Hughes,Consumer,3008
Pennsylvania,1982,Representative,15,Jeanette Reibman,Democrat,66626
Pennsylvania,1982,Representative,15,Don Ritter,Republican,99874
Pennsylvania,1982,Representative,15,Barbara Karkutt,Libertarian,1225
Pennsylvania,1982,Representative,16,James A. Woodcock,Democrat,38291
Pennsylvania,1982,Representative,16,Robert S. Walker,Republican,129765
Pennsylvania,1982,Representative,17,Allen E. Ertel,Democrat,97995
Pennsylvania,1982,Representative,17,Daniel S. Seiverling,Republican,63790
Pennsylvania,1982,Representative,18,Doug Walgren,Democrat,127641
Pennsylvania,1982,Representative,18,Steven R. Snyder,Republican,58821
Pennsylvania,1982,Representative,19,Richard P. Noll,Democrat,41593
Pennsylvania,1982,Representative,19,Bill Goodling,Republican,136873
Pennsylvania,1982,Representative,19,Daniel R. Davies,Libertarian,1515
Pennsylvania,1982,Representative,20,Joseph M. Gaydos,Democrat,122100
Pennsylvania,1982,Representative,20,Kathleen M. Meyer,Republican,46313
Pennsylvania,1982,Representative,21,Don Bailey,Democrat,112427
Pennsylvania,1982,Representative,21,Dirk Matson,Republican,51821
Pennsylvania,1982,Representative,22,Austin J. Murphy,Democrat,118084
Pennsylvania,1982,Representative,22,Marilyn Coyle Ecoff,Republican,50020
Pennsylvania,1982,Representative,22,William L. Krayer,Libertarian,1664
Pennsylvania,1982,Representative,23,Peter Atigan,Democrat,41033
Pennsylvania,1982,Representative,23,Bill Clinger,Republican,122855
Pennsylvania,1982,Representative,23,Douglas M. Mason,Consumer,3158
Pennsylvania,1982,Representative,24,David C. DiCarlo,Democrat,86567
Pennsylvania,1982,Representative,24,Marc Lincoln Marks,Republican,86687
Pennsylvania,1982,Representative,24,Edward J. Hammer,Independent,1301
Pennsylvania,1982,Representative,25,Eugene V. Atkinson,Democrat,119817
Pennsylvania,1982,Representative,25,Robert Morris,Republican,58768
Pennsylvania,1982,Representative,3,Raymond F. Lederer,Democrat,67942
Pennsylvania,1982,Representative,3,William J. Phillips,Republican,40866
Pennsylvania,1982,Representative,3,Max Werner,Consumer,11849
Pennsylvania,1982,Representative,3,John Morris,Morris for Congress,3351
Pennsylvania,1982,Representative,4,Thomas J. Magrann,Democrat,73895
Pennsylvania,1982,Representative,4,Charles F. Dougherty,Republican,127475
Pennsylvania,1982,Representative,5,Grady G. Brickhouse,Democrat,47992
Pennsylvania,1982,Representative,5,Richard T. Schulze,Republican,148898
Pennsylvania,1982,Representative,5,David F. Hoffman,Libertarian,2245
Pennsylvania,1982,Representative,6,Gus Yatron,Democrat,117965
Pennsylvania,1982,Representative,6,George Hulshart,Republican,57844
Pennsylvania,1982,Representative,7,Bob Edgar,Democrat,99381
Pennsylvania,1982,Representative,7,Dennis J. Rochford,Republican,87643
Pennsylvania,1982,Representative,8,Peter H. Kostmayer,Democrat,99593
Pennsylvania,1982,Representative,8,James K. Coyne,Republican,103585
Pennsylvania,1982,Representative,8,Hans Schroeder,Libertarian,1167
Pennsylvania,1982,Representative,9,Bud Shuster,Republican,157241
Pennsylvania,1954,Presidential,,,,111803
Pennsylvania,1954,Presidential,,,,75342
Pennsylvania,1954,Presidential,,,,67785
Pennsylvania,1954,Presidential,,,,61398
Pennsylvania,1954,Presidential,,,,48382
Pennsylvania,1954,Presidential,,,,48152
Pennsylvania,1954,Presidential,,,,46739
Pennsylvania,1954,Presidential,,,,46154
Pennsylvania,1954,Presidential,,,,45641
Pennsylvania,1954,Presidential,,,,44484
Pennsylvania,1954,Presidential,,,,43487
Pennsylvania,1954,Presidential,,,,41834
Pennsylvania,1954,Presidential,,,,38977
Pennsylvania,1954,Presidential,,,,38477
Pennsylvania,1990,Presidential,,,,2179756
Pennsylvania,1990,Presidential,,,,1813251
Pennsylvania,1990,Presidential,,,,219581
Pennsylvania,1880,Presidential,,,,874783
Pennsylvania,1980,Presidential,,,,2261872
Pennsylvania,1980,Presidential,,,,1937540
RHODE ISLAND,1982,HOUSE,1,Fernand J. St Germain,Democratic,120756
RHODE ISLAND,1982,HOUSE,1,William F. Montgomery,Republican,57844
RHODE ISLAND,1982,HOUSE,2,Edward P. Beard,Democratic,92970
RHODE ISLAND,1982,HOUSE,2,Claudine Schneider,Republican,115057
RHODE ISLAND,1982,PRESIDENTIAL,,,,198342
RHODE ISLAND,1982,PRESIDENTIAL,,,,154793
RHODE ISLAND,1982,PRESIDENTIAL,,,,59819
RHODE ISLAND,1982,PRESIDENTIAL,,,,2458
RHODE ISLAND,1982,PRESIDENTIAL,,,,218
RHODE ISLAND,1982,PRESIDENTIAL,,,,170
RHODE ISLAND,1982,PRESIDENTIAL,,,,90
RHODE ISLAND,1982,PRESIDENTIAL,,,,77
Rhode Island,1990,Presidential,,,,177761
Rhode Island,1990,Presidential,,,,159015
Rhode Island,1990,Presidential,,,,105703
Rhode Island,1880,Presidential,,,,28494
Rhode Island,1980,Presidential,,,,198342
Rhode Island,1980,Presidential,,,,198342
SOUTH CAROLINA,1982,HOUSE,1,Charles D. Ravenel,Democratic,76743
SOUTH CAROLINA,1982,HOUSE,1,Thomas F. Hartnett,Republican,81988
SOUTH CAROLINA,1982,HOUSE,2,Tom Turnipseed,Democratic,73353
SOUTH CAROLINA,1982,HOUSE,2,Floyd Spence,Republican,92306
SOUTH CAROLINA,1982,HOUSE,3,Butler Derrick,Democratic,87680
SOUTH CAROLINA,1982,HOUSE,3,Marshall Parker,Republican,57840
SOUTH CAROLINA,1982,HOUSE,3,Boyce Lee Muller,Libertarian,1118
SOUTH CAROLINA,1982,HOUSE,4,Carroll Campbell,Republican,90941
SOUTH CAROLINA,1982,HOUSE,4,Thomas F. Waldenfels,Libertarian,6984
SOUTH CAROLINA,1982,HOUSE,5,Ken Holland,Democratic,99773
SOUTH CAROLINA,1982,HOUSE,5,Thomas Campbell,Libertarian,14252
SOUTH CAROLINA,1982,HOUSE,6,John W. Jenrette Jr.,Democratic,70747
SOUTH CAROLINA,1982,HOUSE,6,John L. Napier,Republican,75964
SOUTH CAROLINA,1982,PRESIDENTIAL,,,,428220
SOUTH CAROLINA,1982,PRESIDENTIAL,,,,439277
SOUTH CAROLINA,1982,PRESIDENTIAL,,,,13868
SOUTH CAROLINA,1982,PRESIDENTIAL,,,,4807
SOUTH CAROLINA,1982,PRESIDENTIAL,,,,2086
SOUTH CAROLINA,1982,SENATE,,Ernest Fritz Hollings,Democratic,612554
SOUTH CAROLINA,1982,SENATE,,Marshall Mays,Republican,257946
